epoch,train_loss,test_loss,test_mae,sigma_error_corr
357,-5.397943443722195,-4.522188186645508,0.06722308695316315,0.14235393227115042
358,-5.390750832027859,-4.320022106170654,0.06765444576740265,0.12405660012902091
359,-5.39383766386244,-4.374295711517334,0.06729137152433395,0.12683747636801648
360,-5.4085373348659935,-4.511006832122803,0.06683554500341415,0.14535129964067928
361,-5.41461526023017,-4.474015235900879,0.06680065393447876,0.14099297275500267
362,-5.424035867055257,-4.433276176452637,0.06695650517940521,0.12340438414391842
363,-5.426445696089003,-4.600184440612793,0.0661379024386406,0.12644766491974807
364,-5.439110649956597,-4.393977165222168,0.066493920981884,0.14106518226838127
365,-5.416780524783665,-4.516336917877197,0.06609515845775604,0.1404638617135624
366,-5.419967969258626,-4.4946722984313965,0.0659106969833374,0.11628240939181282
367,-5.430587662590875,-4.565948009490967,0.06583474576473236,0.12257682927129676
368,-5.444680796729194,-4.392426013946533,0.06585254520177841,0.132829752435771
369,-5.429331832461887,-4.567505836486816,0.06551951169967651,0.14733914799200667
370,-5.444713486565484,-4.3365559577941895,0.06582885980606079,0.10591767686013644
371,-5.441785600450304,-4.6306047439575195,0.06483523547649384,0.11590751389209145
372,-5.455684820810954,-4.440005779266357,0.06525322049856186,0.1318048546668392
373,-5.4085845947265625,-4.511624813079834,0.06487753242254257,0.12383625265113779
374,-5.450325436062283,-4.494291305541992,0.0649305209517479,0.10602126154220481
375,-5.455575995975071,-4.679984092712402,0.06408382952213287,0.11181146381516702
376,-5.461248132917616,-4.416713714599609,0.06460949033498764,0.1222658940231257
377,-5.469420433044434,-4.6310133934021,0.06371916085481644,0.12815672933597982
378,-5.481786568959554,-4.464232921600342,0.06430204957723618,0.10239434191158647
379,-5.474038918813069,-4.572786331176758,0.06359963864088058,0.10568207114723728
380,-5.491612593332927,-4.5018744468688965,0.06344102323055267,0.12819610001539203
381,-5.462649504343669,-4.645011901855469,0.06306824833154678,0.1282804847648729
382,-5.497301525539822,-4.500965118408203,0.06327909976243973,0.10309987004491243
383,-5.487645520104302,-4.717586040496826,0.06254810839891434,0.09863806623340943
384,-5.480206807454427,-4.595119476318359,0.06267042458057404,0.12890757679597298
385,-5.476866457197401,-4.810121059417725,0.06197162717580795,0.11965581633597804
386,-5.47471268971761,-4.6969780921936035,0.06206848472356796,0.10057245451455825
387,-5.482734733157688,-4.472232818603516,0.062154728919267654,0.09026160791967228
388,-5.451780796051025,-4.640384197235107,0.062089916318655014,0.12527277642768944
389,-5.477963977389866,-4.717279434204102,0.0616186149418354,0.12480996945889117
390,-5.517346647050646,-4.428639888763428,0.06218673288822174,0.09018789964854777
391,-5.46749750773112,-4.686408519744873,0.06069612503051758,0.09563228408846614
392,-5.472165955437554,-4.646419525146484,0.06112465262413025,0.1177647999231813
393,-5.495366255442302,-4.7109246253967285,0.06058291345834732,0.11699446960961593
394,-5.513164202372233,-4.505044460296631,0.06086113676428795,0.07956763093264328
395,-5.500588575998942,-4.562521934509277,0.06027575209736824,0.0913833868687791
396,-5.508994632297092,-4.793745040893555,0.05960286781191826,0.10725439250438719
397,-5.529712624020046,-4.7977824211120605,0.059631988406181335,0.12160503913589263
398,-5.533893797132704,-4.580188751220703,0.05955367162823677,0.08227953900720061
399,-5.535426722632514,-4.490082263946533,0.059796370565891266,0.08332020809188653
400,-5.552456431918674,-4.759613513946533,0.05887247994542122,0.11844540047067957
401,-5.55450635486179,-4.712700366973877,0.05871275067329407,0.10570111601998727
402,-5.511435084872776,-4.360113143920898,0.05909975618124008,0.07284735642193797
403,-5.469780233171251,-4.6785173416137695,0.058926310390233994,0.08998613089197402
404,-5.543925709194607,-4.784724235534668,0.058175474405288696,0.11086845304715962
405,-5.560068130493164,-4.861701011657715,0.057492781430482864,0.1185445857317263
406,-5.566061814626058,-4.602375030517578,0.057848010212183,0.086710835897818
407,-5.584857357872857,-4.812197685241699,0.05714986473321915,0.0937365819964556
408,-5.577627605862087,-4.795132160186768,0.05688074976205826,0.10631378687445331
409,-5.578618738386366,-4.836500644683838,0.056632429361343384,0.11400648442821208
410,-5.603854868147108,-4.706590175628662,0.056967467069625854,0.0871970717849204
411,-5.600620110829671,-4.946173191070557,0.05603579431772232,0.10239116252999664
412,-5.590247048272027,-4.833146095275879,0.05597013980150223,0.11098022415930958
413,-5.619105445014106,-4.810395240783691,0.056138016283512115,0.126783429930873
414,-5.611398961808947,-4.7654876708984375,0.05599435791373253,0.09260640883281748
415,-5.625225120120579,-4.7330780029296875,0.055850449949502945,0.10069303971514466
416,-5.637461556328668,-4.7737226486206055,0.05542430654168129,0.11682078333302194
417,-5.626113944583469,-4.916264057159424,0.055205684155225754,0.12774428313310027
418,-5.6432803471883135,-4.767881870269775,0.0554363876581192,0.10618444649105503
419,-5.629426002502441,-4.8404035568237305,0.05499139055609703,0.11125745237050098
420,-5.637443118625217,-4.808076858520508,0.05512678995728493,0.13938994676436756
421,-5.63106287850274,-4.918313980102539,0.05457580089569092,0.1370400573124818
422,-5.610883394877116,-4.7661614418029785,0.05495740473270416,0.11539144496700263
423,-5.626318719651964,-4.923007011413574,0.054530154913663864,0.1162515899322836
424,-5.61426305770874,-5.027767658233643,0.053855299949645996,0.14027491145888968
425,-5.598471164703369,-4.823941707611084,0.054148491472005844,0.1282993169420123
426,-5.5450592041015625,-4.861044883728027,0.054276950657367706,0.11955365285475615
427,-5.575598080952962,-4.987224578857422,0.05415559560060501,0.1347671480575256
428,-5.59910790125529,-4.922883987426758,0.05377388373017311,0.1400878157563711
429,-5.602490213182238,-5.061784267425537,0.052969615906476974,0.14907716764060133
430,-5.6051674418979225,-4.946788787841797,0.05343930050730705,0.13252423909088124
431,-5.596456951565212,-4.741433143615723,0.054381076246500015,0.1483629455169415
432,-5.614970631069607,-5.132994651794434,0.05243968218564987,0.16174529286416595
433,-5.322078227996826,-4.805030822753906,0.05354209616780281,0.1577785523566763
434,-5.466921806335449,-5.115138053894043,0.053213801234960556,0.18086471084781192
435,-5.578446282280816,-5.060910701751709,0.052565161138772964,0.169437228854518
436,-5.545128557417128,-5.209558486938477,0.05173583701252937,0.18241866739366183
437,-5.607370747460259,-4.204891681671143,0.05494408309459686,0.17008020584424283
438,-5.173984421624078,-4.962653636932373,0.052537642419338226,0.1968164526395559
439,-5.464995119306776,-5.1942620277404785,0.051126182079315186,0.19539965756351932
440,-5.464151382446289,-5.0807576179504395,0.05193275958299637,0.21590303606673586
441,-5.374311182234022,-5.049039363861084,0.05226179584860802,0.2144347444790453
442,-5.527942286597358,-5.248756408691406,0.050902970135211945,0.24272260000712362
443,-5.547374725341797,-5.126814842224121,0.050794873386621475,0.24050604609180962
444,-5.634115960862902,-5.147965431213379,0.050036683678627014,0.2322577898043769
445,-5.672394275665283,-4.929148197174072,0.050757020711898804,0.21373278418822017
446,-5.643439027998182,-5.140066146850586,0.0496300607919693,0.22242929496333017
447,-5.69501977496677,-5.117773532867432,0.049373023211956024,0.23039724672055245
448,-5.674112584855822,-4.91249942779541,0.050260819494724274,0.248204170370858
449,-5.6987744437323675,-4.977909088134766,0.0495968833565712,0.23529366786974765
450,-5.735844453175862,-5.006524085998535,0.04982022941112518,0.24164421634485206
451,-5.7770412762959795,-5.1307759284973145,0.04902509227395058,0.2591421040759747
452,-5.78827699025472,-5.12184476852417,0.04917416721582413,0.27331580940622424
453,-5.808418379889594,-5.076110363006592,0.049300145357847214,0.25321873396175093
454,-5.8057289653354225,-5.152271270751953,0.048801396042108536,0.2521225696405381
455,-5.805070135328505,-5.14080286026001,0.048724956810474396,0.2667571132802781
456,-5.802087571885851,-5.201066493988037,0.04840545728802681,0.2651354820577261
457,-5.8162802590264215,-5.190727233886719,0.04849785193800926,0.2529990538635576
458,-5.815890206231011,-5.148630142211914,0.04848666861653328,0.2475600145055979
459,-5.799987581041124,-5.262843608856201,0.048110440373420715,0.2761186795146706
460,-5.811137093438043,-5.183481216430664,0.04826818406581879,0.2730610174765622
461,-5.822083950042725,-5.09141731262207,0.04856817051768303,0.2548914647275458
462,-5.8250442610846624,-5.132417678833008,0.048369623720645905,0.2680920588086636
463,-5.832604461246067,-5.151312351226807,0.04836234450340271,0.2841730270977824
464,-5.828603797488743,-5.238821506500244,0.04794628545641899,0.2787473035938757
465,-5.832628091176351,-5.179286956787109,0.04830366000533104,0.2722255054346939
466,-5.840292082892524,-5.092925548553467,0.04821477085351944,0.2606998717281249
467,-5.835116280449761,-5.170517444610596,0.048031482845544815,0.28815966847520086
468,-5.819768534766303,-5.157595157623291,0.0480315275490284,0.28677760992218754
469,-5.838020483652751,-4.967109680175781,0.048599403351545334,0.25914809178380194
470,-5.827670945061578,-5.214509010314941,0.047576189041137695,0.2787215587521765
471,-5.838928169674343,-5.155078887939453,0.047927845269441605,0.2941817501171909
472,-5.839332527584499,-5.156181335449219,0.04781736060976982,0.3003846838115524
473,-5.858872890472412,-5.104801654815674,0.0479169599711895,0.2840360066816034
474,-5.840949535369873,-5.198725700378418,0.04746316745877266,0.27135593130195
475,-5.834399541219075,-5.171321868896484,0.04750370979309082,0.28853737706643434
476,-5.85620297325982,-5.332941055297852,0.046988073736429214,0.2954687185416612
477,-5.8424392806159124,-5.177663326263428,0.04735732823610306,0.281783528175952
478,-5.849523756239149,-5.2192182540893555,0.047341909259557724,0.29103632081029945
479,-5.859240214029948,-5.2356343269348145,0.047154396772384644,0.3005541059813044
480,-5.866077582041423,-5.276978492736816,0.04699302092194557,0.30934511575687673
481,-5.846481111314562,-5.316623687744141,0.04674176126718521,0.2965735013218221
482,-5.860591888427734,-5.197707176208496,0.0472322478890419,0.291071529690242
483,-5.8426103591918945,-5.235743522644043,0.04688335210084915,0.3045677030417303
484,-5.86742623647054,-5.229222774505615,0.04716619849205017,0.3147266251188076
485,-5.854401111602783,-5.225095748901367,0.047040630131959915,0.2984101996684585
486,-5.859321382310656,-5.28285026550293,0.04688841477036476,0.2972202629223586
487,-5.860227319929335,-5.301873207092285,0.046569451689720154,0.3133447390720696
488,-5.8456393877665205,-5.137862682342529,0.04721958935260773,0.32509696551271505
489,-5.861565801832411,-5.142256259918213,0.047258540987968445,0.3107316005693082
490,-5.855633894602458,-5.283081531524658,0.04648933187127113,0.30631047724965194
491,-5.850753519270155,-5.293205261230469,0.04643484577536583,0.3263622575636962
492,-5.872881783379449,-5.246116638183594,0.04663858562707901,0.33784758574105556
493,-5.88199684354994,-5.169555187225342,0.04680250212550163,0.30573201106567943
494,-5.86066214243571,-5.195054054260254,0.04646741598844528,0.2991079151624933
495,-5.860890600416395,-5.26216459274292,0.04645024985074997,0.33722495869839764
496,-5.863494131300184,-5.246281623840332,0.04659324139356613,0.3322728896075989
497,-5.873252232869466,-4.891511917114258,0.04719910770654678,0.28884062785464926
498,-5.817224979400635,-5.212913990020752,0.04652828350663185,0.32012471821884186
499,-5.857477453019884,-5.244304180145264,0.04663592204451561,0.3469605579195488
500,-5.852549235026042,-5.28494930267334,0.04614337906241417,0.32357161705450777
501,-5.815938313802083,-5.1085615158081055,0.04641503095626831,0.30994934271913527
502,-5.8424817191229925,-5.380243301391602,0.04592945799231529,0.3459345636066514
503,-5.860945648617214,-5.323850631713867,0.046115532517433167,0.34918365002503826
504,-5.861622333526611,-5.427083492279053,0.04544688016176224,0.3412381450367256
505,-5.866937160491943,-5.266709804534912,0.04616374149918556,0.342851813791368
506,-5.88084962632921,-5.420126438140869,0.04534114897251129,0.3379208420153295
507,-5.901591036054823,-5.336153984069824,0.0455293282866478,0.3352151429633925
508,-5.892488161722819,-5.334800720214844,0.04554980248212814,0.3600408472095239
509,-5.90958653555976,-5.305661201477051,0.04581126570701599,0.3506259176603769
510,-5.88180218802558,-5.38397216796875,0.04512111842632294,0.3366965037813372
511,-5.892845789591472,-5.382317066192627,0.04534567892551422,0.3647741046515128
512,-5.92103189892239,-5.445853233337402,0.04504647105932236,0.36139793383566665
513,-5.9145773781670465,-5.260746479034424,0.04539775848388672,0.3369668791773046
514,-5.914861732059055,-5.108903408050537,0.04605365917086601,0.33487815600995324
515,-5.903605726030138,-5.291545391082764,0.04553476348519325,0.3695868895055381
516,-5.896769629584418,-5.309606075286865,0.04547341912984848,0.3587610013655268
517,-5.896513038211399,-4.823807716369629,0.046671174466609955,0.31043859898108833
518,-5.857370906405979,-5.218574523925781,0.04577954113483429,0.36004595638919423
519,-5.872595734066433,-5.221919059753418,0.04565047472715378,0.370494762789988
520,-5.8929793039957685,-5.4092583656311035,0.04513753578066826,0.3729880402531877
521,-5.875060187445746,-5.17526388168335,0.04566603899002075,0.3490978229847488
522,-5.8827577696906195,-5.4348859786987305,0.044961173087358475,0.3716947354180264
523,-5.894124878777398,-5.3718342781066895,0.04509558156132698,0.37156240628612647
524,-5.859320375654432,-5.271267890930176,0.045106686651706696,0.3664812088137824
525,-5.878599378797743,-5.383139133453369,0.04518762603402138,0.38386023033654043
526,-5.875173621707493,-5.4417195320129395,0.04485682398080826,0.3772412940578831
527,-5.8928567038642035,-5.144728660583496,0.04563958942890167,0.3566346053305472
528,-5.865790208180745,-5.451442718505859,0.044700443744659424,0.3951571424437421
529,-5.882063335842556,-5.277207374572754,0.04552924260497093,0.3842844616039911
530,-5.889575640360515,-5.457151412963867,0.04440579563379288,0.3718798618803881
531,-5.900304370456272,-5.3786091804504395,0.04459824413061142,0.38311644329616085
532,-5.890083101060656,-5.204076766967773,0.04572644084692001,0.4115985276162528
533,-5.935568226708306,-4.918952465057373,0.04732280597090721,0.40932216545037037
534,-5.31191184785631,-4.663266658782959,0.046963371336460114,0.32626879530349534
535,-5.515057775709364,-5.172938346862793,0.047210633754730225,0.3780771893751583
536,-5.6614550484551325,-5.600588321685791,0.04436102509498596,0.4037188013730035
537,-5.79523065355089,-5.3408122062683105,0.044710587710142136,0.3868613904354874
538,-5.659115738338894,-4.965972423553467,0.04652300104498863,0.4285865515740815
539,-5.758299986521403,-5.641807556152344,0.044090237468481064,0.44290162913090403
540,-5.852647145589192,-5.376186370849609,0.04469403252005577,0.42594069990835587
541,-5.8131022453308105,-3.5600085258483887,0.05004628375172615,0.36853132843735703
542,-5.5482641326056585,-5.3861236572265625,0.04564954340457916,0.44104795599579416
543,-5.784069485134548,-5.588037490844727,0.0442495159804821,0.4503663931371927
544,-5.923062165578206,-5.393691062927246,0.044322967529296875,0.4064498281349767
545,-5.834770043690999,-4.889239311218262,0.04550528526306152,0.4107641843843196
546,-5.755208916134304,-5.1538238525390625,0.0454135499894619,0.4331755784900734
547,-5.867075973086887,-4.883917808532715,0.046694666147232056,0.40901786768494586
548,-5.603522353702122,-4.549041271209717,0.04878891631960869,0.39757278886261416
549,-5.652525424957275,-5.469850540161133,0.04526858404278755,0.43895678129258675
550,-5.838606304592556,-5.230904579162598,0.04598046839237213,0.4485562166008765
551,-5.830770386589898,-5.373964309692383,0.04446648433804512,0.43377176428466424
552,-5.881214989556207,-5.499377250671387,0.04328438267111778,0.43384009290375014
553,-5.94518862830268,-5.590446949005127,0.04312460124492645,0.4514769826008308
554,-6.0032908121744795,-5.368175029754639,0.04341578483581543,0.4432530935709357
555,-5.973917802174886,-5.582376480102539,0.04256977513432503,0.4543324816526449
556,-6.002811431884766,-5.462940216064453,0.04310571774840355,0.43156934121587665
557,-6.031476974487305,-5.485660076141357,0.04299842566251755,0.42948987623357077
558,-6.046839661068386,-5.609070301055908,0.042545489966869354,0.4503743859592166
559,-6.049731148613824,-5.580057621002197,0.04240266606211662,0.4428254997678587
560,-6.053351349300808,-5.4542341232299805,0.04313605651259422,0.42875786703531343
561,-6.049850198957655,-5.506548881530762,0.04283877834677696,0.43718975700315155
562,-6.047194904751247,-5.5373382568359375,0.04254081845283508,0.4448024870981902
563,-6.042477236853705,-5.617305755615234,0.042440738528966904,0.45958579365086527
564,-6.054815080430773,-5.518016815185547,0.0428270548582077,0.44322274354159963
565,-6.041226704915364,-5.468263149261475,0.04280285909771919,0.43169657969160496
566,-6.048603375752767,-5.553701877593994,0.042670782655477524,0.4637569527180154
567,-6.056019836001926,-5.598369598388672,0.04231599345803261,0.4456434062527227
568,-6.045236057705349,-5.523582458496094,0.042771343141794205,0.4475092418295414
569,-6.054527653588189,-5.541162490844727,0.04265441372990608,0.4415195735421395
570,-6.045140107472737,-5.491018295288086,0.04275934025645256,0.4480596894629969
571,-6.038055631849501,-5.613126754760742,0.04242244362831116,0.45357860613573636
572,-6.06138457192315,-5.395704746246338,0.04333721846342087,0.4359497375282749
573,-6.0396755006578235,-5.526562213897705,0.042605265974998474,0.4385018588240196
574,-6.072828875647651,-5.570351600646973,0.042383112013339996,0.45535089259884537
575,-6.0724305046929254,-5.536922931671143,0.0425337478518486,0.4519448215589201
576,-6.064586480458577,-5.508946895599365,0.042549557983875275,0.43327985113767153
577,-6.051989820268419,-5.312376976013184,0.04329388216137886,0.4304169599757099
578,-6.060525258382161,-5.502501964569092,0.04256930947303772,0.4553039796332506
579,-6.051283041636149,-5.563478946685791,0.04226836562156677,0.4412968994870654
580,-6.063356081644694,-5.510922431945801,0.04254006966948509,0.4357134942385655
581,-6.067402521769206,-5.552425861358643,0.04246480390429497,0.4419961681387385
582,-6.056207444932726,-5.536189079284668,0.04229450598359108,0.4423159309573655
583,-6.051305611928304,-5.593267440795898,0.04232533648610115,0.464872681226298
584,-6.068295001983643,-5.5492472648620605,0.042423125356435776,0.4442874653623725
585,-6.06674141354031,-5.510552406311035,0.04235025867819786,0.43345113510054256
586,-6.066113736894396,-5.526154041290283,0.042530808597803116,0.4609684814456192
587,-6.063007195790608,-5.685080528259277,0.04195762425661087,0.4669617404858722
588,-6.0693093405829535,-5.440954685211182,0.04260587692260742,0.4341795289545814
589,-6.062551392449273,-5.531526565551758,0.04234708100557327,0.4440515234154321
590,-6.0576587782965765,-5.615898132324219,0.04213843494653702,0.46426211375425236
591,-6.058962451087104,-5.506640911102295,0.04274391382932663,0.46191790226323254
592,-6.048045582241482,-5.374239921569824,0.04279963672161102,0.44531730455086604
593,-6.042008346981472,-5.562690734863281,0.042398352175951004,0.45260998066575453
594,-6.051208072238499,-5.62361478805542,0.0419597327709198,0.4589856660604444
595,-6.053183343675402,-5.604250907897949,0.0420805960893631,0.45843101267520053
596,-6.0600714683532715,-5.511255741119385,0.042508602142333984,0.4671465628840624
597,-6.037351131439209,-5.677732467651367,0.041943252086639404,0.4479776310441896
598,-6.032263649834527,-5.571178913116455,0.042076583951711655,0.44686485315350283
599,-6.035290082295735,-5.560774803161621,0.04266475513577461,0.48600255160498385
600,-6.025623056623671,-5.54019021987915,0.04271724447607994,0.4527961875582448
601,-6.026596758100721,-5.660897254943848,0.04180198162794113,0.4422578158956082
602,-6.001854313744439,-5.6296257972717285,0.04227868467569351,0.48541238573918466
603,-5.993197494082981,-5.724165916442871,0.041665758937597275,0.47994071975913966
604,-6.006122536129421,-5.505314826965332,0.042396195232868195,0.4432986473940208
605,-6.03697591357761,-5.503281593322754,0.04247084632515907,0.4485832475407162
606,-6.057325151231554,-5.503118991851807,0.042613882571458817,0.48430721207053284
607,-6.048836178249783,-5.671558856964111,0.0417606383562088,0.465524035555558
608,-6.030123392740886,-5.480511665344238,0.04239638149738312,0.45070770802254095
609,-6.046507517496745,-5.696853160858154,0.041742537170648575,0.4778808554748611
610,-6.03351026111179,-5.630984783172607,0.041677121073007584,0.46458470318151385
611,-6.03635115093655,-5.5903754234313965,0.042042121291160583,0.47509669664168963
612,-6.073007901509603,-5.600452423095703,0.041940830647945404,0.483019655196722
613,-6.0479368103875055,-5.634850978851318,0.04184591770172119,0.459765853508267
614,-6.042437765333387,-5.63285493850708,0.041696932166814804,0.46521065864629585
615,-6.042969173855251,-5.665400505065918,0.04186118021607399,0.49881393680414116
616,-6.044866773817274,-5.57804536819458,0.042044106870889664,0.4621398612202322
617,-6.05882093641493,-5.5254058837890625,0.04211319983005524,0.4661438945469641
618,-6.073149681091309,-5.595614433288574,0.04206026345491409,0.490689256237878
619,-6.0857756402757435,-5.549147129058838,0.04212823137640953,0.47343728764123494
620,-6.080411063300239,-5.5030035972595215,0.041983120143413544,0.45522153237957
621,-6.090557151370579,-5.5053558349609375,0.042217355221509933,0.47761761191166635
622,-6.076910230848524,-5.6231279373168945,0.041889213025569916,0.48945138973694624
623,-6.087953938378228,-5.64215087890625,0.041635461151599884,0.4738937069336537
624,-6.072114891476101,-5.514822959899902,0.042269766330718994,0.4783872645592262
625,-6.023408995734321,-5.6828789710998535,0.04154501482844353,0.47943306962668214
626,-6.047119140625,-5.474201202392578,0.04215208813548088,0.4577796359146422
627,-6.0525599055820045,-5.690154075622559,0.04154055193066597,0.493651695618979
628,-6.072621027628581,-5.56987190246582,0.04191184788942337,0.4785018004639595
629,-6.053495460086399,-5.685389041900635,0.04130196571350098,0.4615821549334388
630,-6.036914083692762,-5.731179237365723,0.04140005260705948,0.49265102023377944
631,-6.0510167545742455,-5.6091742515563965,0.04194092005491257,0.506279601345296
632,-6.081272443135579,-5.5632829666137695,0.04196338355541229,0.4652208862524374
633,-6.080867608388265,-5.771024703979492,0.04108002036809921,0.48314940045259763
634,-5.782338301340739,-5.8053107261657715,0.040997691452503204,0.5019512493119197
635,-5.90570068359375,-5.680360317230225,0.042145732790231705,0.5092977316905585
636,-5.914498064253065,-5.352656841278076,0.04397259280085564,0.48888674797013304
637,-5.878545019361708,-5.642616271972656,0.0418916791677475,0.49664819980454306
638,-5.971650123596191,-5.617295265197754,0.042213231325149536,0.5184656218836317
639,-5.990784380171034,-5.722953796386719,0.04140524938702583,0.504339237207963
640,-6.0830249256557885,-5.59160852432251,0.04211694747209549,0.5250606078523063
641,-6.031406667497423,-5.713306427001953,0.04091627895832062,0.49779085601117395
642,-6.1304150157504615,-5.487362861633301,0.04215739294886589,0.49795206531185066
643,-6.102468967437744,-5.735234260559082,0.040790703147649765,0.49641008708151724
644,-6.0942337777879505,-5.6445488929748535,0.041102487593889236,0.4828160813873442
645,-6.110232988993327,-5.71827507019043,0.04122234880924225,0.5156309391778438
646,-6.103407753838433,-5.716555118560791,0.04091120511293411,0.4901318080594737
647,-6.123220496707493,-5.631309509277344,0.04133633151650429,0.48404887681201897
648,-6.120165718926324,-5.73960542678833,0.040987540036439896,0.5135044224644604
649,-6.144485155741374,-5.74147367477417,0.04088067263364792,0.5021584294523356
650,-6.139999177720812,-5.521573066711426,0.04163128882646561,0.4775245674502511
651,-6.122631390889485,-5.633793830871582,0.04128338024020195,0.48494645160150784
652,-6.141604158613417,-5.638484954833984,0.04121162369847298,0.5014277824111097
653,-6.136186705695258,-5.785986423492432,0.040683314204216,0.5028223575224765
654,-6.161530176798503,-5.684013843536377,0.04106616601347923,0.4945901686516016
655,-6.150855700174968,-5.715206623077393,0.04077019914984703,0.47940442537955413
656,-6.126849121517605,-5.7481465339660645,0.04071634262800217,0.49893557789043946
657,-6.1595808664957685,-5.768919944763184,0.04074900224804878,0.5065191133190252
658,-6.174364407857259,-5.567802906036377,0.04144787788391113,0.4836851061058624
659,-6.1404140790303545,-5.659474849700928,0.04097903519868851,0.49211920375111445
660,-6.1553622881571455,-5.712766170501709,0.04081219062209129,0.5018624002933726
661,-6.14688762029012,-5.769749641418457,0.04053964093327522,0.5007520386889786
662,-6.1655647489759655,-5.705309867858887,0.04088255763053894,0.49681506979404627
663,-6.148255983988444,-5.680673122406006,0.040815308690071106,0.47893092096880485
664,-6.130450195736355,-5.782917022705078,0.04062013700604439,0.5048422241339539
665,-6.130364523993598,-5.739923000335693,0.04088972136378288,0.5209995018964638
666,-6.134101655748156,-5.580235004425049,0.041195038706064224,0.47803542429950097
667,-6.10269292195638,-5.507215976715088,0.04177367687225342,0.485692655453027
668,-6.114870707194011,-5.722112655639648,0.0409652478992939,0.5175001780095698
669,-6.147023359934489,-5.733229160308838,0.04074980691075325,0.49774016185854564
670,-6.129837724897596,-5.664270877838135,0.04098765552043915,0.49005214060063196
671,-6.151220162709554,-5.715742111206055,0.04092281684279442,0.5147977424987236
672,-6.148139741685656,-5.72095251083374,0.0407448448240757,0.4961974128231125
673,-6.106465074751112,-5.72348165512085,0.04082242026925087,0.49988279342725384
674,-6.1199403338962135,-5.642907619476318,0.04124103859066963,0.5103447404614311
675,-6.082393752204047,-5.7678327560424805,0.0407445952296257,0.4927048809947282
676,-6.087640868292914,-5.759673118591309,0.04071882739663124,0.5022681831700943
677,-6.123083962334527,-5.909024715423584,0.040065620094537735,0.5197646644465199
678,-5.707520061069065,-5.426055431365967,0.04290207102894783,0.5077847611962664
679,-5.903137630886501,-5.917548656463623,0.04037121683359146,0.5318248973732471
680,-5.882432460784912,-5.595771312713623,0.041869837790727615,0.5114693605565593
681,-5.941165129343669,-5.7597737312316895,0.04089915007352829,0.507648440564507
682,-5.950394630432129,-5.572661399841309,0.042089853435754776,0.5024862881529937
683,-5.899024698469374,-5.610325813293457,0.04217250272631645,0.5336657709779112
684,-6.02477052476671,-5.801665306091309,0.04113501310348511,0.5281836547626316
685,-5.97233412000868,-5.484108924865723,0.04151235520839691,0.506093779218003
686,-5.983676857418484,-5.525201797485352,0.042143139988183975,0.5144849644518044
687,-5.93520090315077,-5.550443172454834,0.04192965850234032,0.48958377864831787
688,-5.927819993760851,-5.503077983856201,0.04254000261425972,0.5024264301801212
689,-6.06123850080702,-5.869099140167236,0.040363188832998276,0.5233926110756236
690,-6.0852035416497126,-5.81635856628418,0.04014825448393822,0.5093814513400327
691,-6.134013917711046,-5.797504425048828,0.04023391380906105,0.5288567228160607
692,-5.844227419959174,-5.607326984405518,0.04143869876861572,0.5147926063951302
693,-6.001118501027425,-5.253237724304199,0.04261746630072594,0.46760609376171214
694,-5.384317186143663,-5.548920631408691,0.04278036206960678,0.5570808955575738
695,-5.840267711215549,-5.7664570808410645,0.04160544276237488,0.5474935835580396
696,-6.0690939161512585,-5.769622802734375,0.04061301052570343,0.5108820967990038
697,-6.119569566514757,-5.721137523651123,0.04053804278373718,0.4995018053123254
698,-6.142536004384358,-5.926570415496826,0.039538342505693436,0.5152988719808604
699,-6.203237745496962,-5.069666862487793,0.04288030043244362,0.5430863193675728
700,-5.752288818359375,-5.69047212600708,0.041293106973171234,0.5306907423067041
701,-5.996642483605279,-5.729060173034668,0.041476715356111526,0.5359008040878661
702,-6.035177442762587,-5.862075328826904,0.04024166241288185,0.5163928196843519
703,-6.076884958479139,-5.691075325012207,0.04118699952960014,0.5394613679765461
704,-6.1156139903598365,-5.889098644256592,0.03976806625723839,0.5218737489018298
705,-6.181419796413845,-5.800364017486572,0.04012539982795715,0.519307159190472
706,-6.201475302378337,-5.893344402313232,0.0396316833794117,0.5260686541876448
707,-6.216583198971218,-5.75339412689209,0.04006960988044739,0.5227508097603353
708,-6.206582493252224,-5.790675163269043,0.039832934737205505,0.519394568175541
709,-6.239730411105686,-5.725851535797119,0.04029934108257294,0.5180775108010214
710,-6.22479788462321,-5.816232681274414,0.03992991894483566,0.5260946713892709
711,-6.224577267964681,-5.826989650726318,0.03973215073347092,0.5218657763550321
712,-6.227545473310682,-5.871161937713623,0.03962941840291023,0.5221955897822185
713,-6.238504727681478,-5.788333415985107,0.03992118686437607,0.5122208888406075
714,-6.230134063296848,-5.794281959533691,0.040021199733018875,0.5169667966944353
715,-6.211859544118245,-5.879994869232178,0.03962276875972748,0.5236863174241885
716,-6.229863749610053,-5.7884321212768555,0.03999796509742737,0.5290744033498072
717,-6.224086549546984,-5.643433570861816,0.04035681113600731,0.5033561822073033
718,-6.2002063857184515,-5.672438621520996,0.04041335731744766,0.5140194072291038
719,-6.211716016133626,-5.76931095123291,0.040051162242889404,0.5250019181318746
720,-6.189333491855198,-5.825934886932373,0.0397096686065197,0.5109243199593825
721,-6.158693101671007,-5.768629550933838,0.04015731066465378,0.5183873725575752
722,-6.198502593570286,-5.890565872192383,0.03980853036046028,0.5217491169755091
